file_path,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,seed,success,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,target,foil,choices,combination_order,choices_in_order,round,condition,trial_counter,target_location,trial_kind,correct,old_subject_id
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,220,281729,0.0-163.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1236,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",0,orange,yellow,"[""orange"",""yellow"",""high nameability""]",left-right,"[""orange"",""yellow"",""high nameability""]",5,high nameability,44,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,224,283995,0.0-166.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1134,"<button class=""jspsych-btn""><img src=""stimuli/blue.png"" style=""width: 200px;height: 200px;""></button>",1,blue,red,"[""blue"",""red"",""high nameability""]",right-left,"[""red"",""blue""]",5,high nameability,45,right,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,228,286492,0.0-169.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1437,"<button class=""jspsych-btn""><img src=""stimuli/yellow.png"" style=""width: 200px;height: 200px;""></button>",0,yellow,orange,"[""yellow"",""orange"",""high nameability""]",left-right,"[""yellow"",""orange"",""high nameability""]",5,high nameability,46,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,232,288750,0.0-172.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1176,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",0,darkgreenblue,turquoise,"[""darkgreenblue"",""turquoise"",""low nameability""]",left-right,"[""darkgreenblue"",""turquoise"",""low nameability""]",5,low nameability,47,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,236,290909,0.0-175.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,774,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",0,orange,red,"[""orange"",""red"",""high nameability""]",left-right,"[""orange"",""red"",""high nameability""]",5,high nameability,48,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,240,294746,0.0-178.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1277,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,darkgreenblue,"[""lightred"",""darkgreenblue"",""low nameability""]",left-right,"[""lightred"",""darkgreenblue"",""low nameability""]",5,low nameability,49,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,244,297806,0.0-181.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1311,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",1,orange,purple,"[""orange"",""purple"",""high nameability""]",right-left,"[""purple"",""orange""]",5,high nameability,50,right,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,252,306954,0.0-188.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1080,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,darkgreenblue,"[""pink"",""darkgreenblue"",""low nameability""]",left-right,"[""pink"",""darkgreenblue"",""low nameability""]",6,low nameability,51,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,256,309085,0.0-191.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,775,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",0,brown,blue,"[""brown"",""blue"",""high nameability""]",right-left,"[""blue"",""brown""]",6,high nameability,52,right,response,0,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,258,309889,0.0-191.1-0.1,CKN_118,118,NA,NA,NA,NA,NA,142,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",1,brown,blue,"[""brown"",""blue"",""high nameability""]",right-left,"[""blue"",""brown""]",6,high nameability,52,right,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,262,314463,0.0-194.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1378,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,lightred,"[""pink"",""lightred"",""low nameability""]",left-right,"[""pink"",""lightred"",""low nameability""]",6,low nameability,53,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,266,316848,0.0-197.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1537,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,blue,"[""purple"",""blue"",""high nameability""]",right-left,"[""blue"",""purple""]",6,high nameability,54,right,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,270,318732,0.0-200.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,875,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,yellow,"[""purple"",""yellow"",""high nameability""]",right-left,"[""yellow"",""purple""]",6,high nameability,55,right,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,274,321069,0.0-203.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1567,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",0,purple,orange,"[""purple"",""orange"",""high nameability""]",left-right,"[""purple"",""orange"",""high nameability""]",6,high nameability,56,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,278,325119,0.0-206.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1332,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",0,darkgreenblue,lightred,"[""darkgreenblue"",""lightred"",""low nameability""]",left-right,"[""darkgreenblue"",""lightred"",""low nameability""]",6,low nameability,57,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,282,328103,0.0-209.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1481,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,mustard,"[""turquoise"",""mustard"",""low nameability""]",right-left,"[""mustard"",""turquoise""]",6,low nameability,58,right,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,286,330922,0.0-212.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,1383,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",1,darkgreenblue,neonyellow,"[""darkgreenblue"",""neonyellow"",""low nameability""]",right-left,"[""neonyellow"",""darkgreenblue""]",6,low nameability,59,right,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,290,333645,0.0-215.0-0.0,CKN_118,118,NA,NA,NA,NA,NA,747,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",1,pink,neonyellow,"[""pink"",""neonyellow"",""low nameability""]",left-right,"[""pink"",""neonyellow"",""low nameability""]",6,low nameability,60,left,response,0,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_118_FINAL_SESSION_2023-03-14_11h03.08.999.csv,html-button-response,292,334606,0.0-215.1-0.1,CKN_118,118,NA,NA,NA,NA,NA,319,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,neonyellow,"[""pink"",""neonyellow"",""low nameability""]",left-right,"[""pink"",""neonyellow"",""low nameability""]",6,low nameability,60,left,response,1,CKN_118
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,5,73458,0.0-5.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,4280,"<button class=""jspsych-btn""><img src=""stimuli/star.png"" style=""width: 200px;height: 200px;""></button>",1,star,square,"[""square"",""star""]",left-right,"[""square"",""star""]",1,practice,1,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,9,81056,0.0-8.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,4779,"<button class=""jspsych-btn""><img src=""stimuli/triangle.png"" style=""width: 200px;height: 200px;""></button>",0,triangle,pentagram,"[""triangle"",""pentagram""]",left-right,"[""triangle"",""pentagram""]",1,practice,1,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,13,95243,0.0-11.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2405,"<button class=""jspsych-btn""><img src=""stimuli/diamond.png"" style=""width: 200px;height: 200px;""></button>",1,diamond,rectangle,"[""rectangle"",""diamond""]",left-right,"[""rectangle"",""diamond""]",1,practice,1,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,17,102855,0.0-14.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2499,"<button class=""jspsych-btn""><img src=""stimuli/pentagram.png"" style=""width: 200px;height: 200px;""></button>",0,pentagram,star,"[""pentagram"",""star""]",left-right,"[""pentagram"",""star""]",1,practice,1,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,22,113958,0.0-18.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2360,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",1,lightred,neonyellow,"[""lightred"",""neonyellow"",""low nameability""]",right-left,"[""neonyellow"",""lightred""]",1,low nameability,1,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,26,118981,0.0-21.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2762,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,lightred,"[""pink"",""lightred"",""low nameability""]",left-right,"[""pink"",""lightred"",""low nameability""]",1,low nameability,2,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,30,125841,0.0-24.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,3242,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",1,brown,orange,"[""brown"",""orange"",""high nameability""]",right-left,"[""orange"",""brown""]",1,high nameability,3,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,34,133023,0.0-27.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2417,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",0,turquoise,pink,"[""turquoise"",""pink"",""low nameability""]",left-right,"[""turquoise"",""pink"",""low nameability""]",1,low nameability,4,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,38,138211,0.0-30.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1691,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,turquoise,"[""pink"",""turquoise"",""low nameability""]",left-right,"[""pink"",""turquoise"",""low nameability""]",1,low nameability,5,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,42,142690,0.0-33.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1142,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,lightred,"[""turquoise"",""lightred"",""low nameability""]",right-left,"[""lightred"",""turquoise""]",1,low nameability,6,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,46,147980,0.0-36.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1683,"<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>",1,mustard,turquoise,"[""mustard"",""turquoise"",""low nameability""]",right-left,"[""turquoise"",""mustard""]",1,low nameability,7,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,50,155336,0.0-39.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1670,"<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>",1,mustard,neonyellow,"[""mustard"",""neonyellow"",""low nameability""]",right-left,"[""neonyellow"",""mustard""]",1,low nameability,8,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,54,160819,0.0-42.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1603,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,turquoise,"[""lightred"",""turquoise"",""low nameability""]",left-right,"[""lightred"",""turquoise"",""low nameability""]",1,low nameability,9,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,58,166810,0.0-45.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2465,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,neonyellow,"[""pink"",""neonyellow"",""low nameability""]",left-right,"[""pink"",""neonyellow"",""low nameability""]",1,low nameability,10,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,66,178727,0.0-52.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2756,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",0,orange,purple,"[""orange"",""purple"",""high nameability""]",left-right,"[""orange"",""purple"",""high nameability""]",2,high nameability,11,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,70,182090,0.0-55.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2187,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,blue,"[""purple"",""blue"",""high nameability""]",right-left,"[""blue"",""purple""]",2,high nameability,12,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,74,184899,0.0-58.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1293,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",1,red,brown,"[""red"",""brown"",""high nameability""]",right-left,"[""brown"",""red""]",2,high nameability,13,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,78,187958,0.0-61.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1530,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,mustard,"[""lightred"",""mustard"",""low nameability""]",left-right,"[""lightred"",""mustard"",""low nameability""]",2,low nameability,14,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,82,192244,0.0-64.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1687,"<button class=""jspsych-btn""><img src=""stimuli/orange.png"" style=""width: 200px;height: 200px;""></button>",0,orange,yellow,"[""orange"",""yellow"",""high nameability""]",left-right,"[""orange"",""yellow"",""high nameability""]",2,high nameability,15,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,86,195456,0.0-67.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2094,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",0,darkgreenblue,lightred,"[""darkgreenblue"",""lightred"",""low nameability""]",left-right,"[""darkgreenblue"",""lightred"",""low nameability""]",2,low nameability,16,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,90,198311,0.0-70.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1367,"<button class=""jspsych-btn""><img src=""stimuli/red.png"" style=""width: 200px;height: 200px;""></button>",1,red,blue,"[""red"",""blue"",""high nameability""]",right-left,"[""blue"",""red""]",2,high nameability,17,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,94,201338,0.0-73.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1583,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,red,"[""purple"",""red"",""high nameability""]",left-right,"[""purple"",""red"",""high nameability""]",2,high nameability,18,left,response,0,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,96,207604,0.0-73.1-0.1,CKN_119,119,NA,NA,NA,NA,NA,5616,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",0,purple,red,"[""purple"",""red"",""high nameability""]",left-right,"[""purple"",""red"",""high nameability""]",2,high nameability,18,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,100,213051,0.0-76.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,3163,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",0,turquoise,neonyellow,"[""turquoise"",""neonyellow"",""low nameability""]",left-right,"[""turquoise"",""neonyellow"",""low nameability""]",2,low nameability,19,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,104,221172,0.0-79.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,2549,"<button class=""jspsych-btn""><img src=""stimuli/blue.png"" style=""width: 200px;height: 200px;""></button>",0,blue,brown,"[""blue"",""brown"",""high nameability""]",left-right,"[""blue"",""brown"",""high nameability""]",2,high nameability,20,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,112,235495,0.0-86.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,5038,"<button class=""jspsych-btn""><img src=""stimuli/pink.png"" style=""width: 200px;height: 200px;""></button>",0,pink,mustard,"[""pink"",""mustard"",""low nameability""]",left-right,"[""pink"",""mustard"",""low nameability""]",3,low nameability,21,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,116,238357,0.0-89.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1364,"<button class=""jspsych-btn""><img src=""stimuli/lightred.png"" style=""width: 200px;height: 200px;""></button>",0,lightred,darkgreenblue,"[""lightred"",""darkgreenblue"",""low nameability""]",left-right,"[""lightred"",""darkgreenblue"",""low nameability""]",3,low nameability,22,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,120,241383,0.0-92.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1903,"<button class=""jspsych-btn""><img src=""stimuli/turquoise.png"" style=""width: 200px;height: 200px;""></button>",1,turquoise,mustard,"[""turquoise"",""mustard"",""low nameability""]",right-left,"[""mustard"",""turquoise""]",3,low nameability,23,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,124,244217,0.0-95.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1460,"<button class=""jspsych-btn""><img src=""stimuli/brown.png"" style=""width: 200px;height: 200px;""></button>",0,brown,yellow,"[""brown"",""yellow"",""high nameability""]",left-right,"[""brown"",""yellow"",""high nameability""]",3,high nameability,24,left,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,128,247322,0.0-98.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1588,"<button class=""jspsych-btn""><img src=""stimuli/mustard.png"" style=""width: 200px;height: 200px;""></button>",1,mustard,darkgreenblue,"[""mustard"",""darkgreenblue"",""low nameability""]",right-left,"[""darkgreenblue"",""mustard""]",3,low nameability,25,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,132,250011,0.0-101.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1304,"<button class=""jspsych-btn""><img src=""stimuli/purple.png"" style=""width: 200px;height: 200px;""></button>",1,purple,orange,"[""purple"",""orange"",""high nameability""]",right-left,"[""orange"",""purple""]",3,high nameability,26,right,response,1,CKN_119
/Users/martincz/Documents/Madison/Sapirlab/colorRuleKid/norming/v1/analysis/../data/raw_data/kids/color-rule-kid-norming_CKN_119_FINAL_SESSION_2023-03-14_11h10.18.375.csv,html-button-response,136,252197,0.0-104.0-0.0,CKN_119,119,NA,NA,NA,NA,NA,1144,"<button class=""jspsych-btn""><img src=""stimuli/darkgreenblue.png"" style=""width: 200px;height: 200px;""></button>",1,darkgreenblue,turquoise,"[""darkgreenblue"",""turquoise"",""low nameability""]",right-left,"[""turquoise"",""darkgreenblue""]",3,low nameability,27,right,response,1,CKN_119
